,id,place_name,address_name,road_address_name,phone,category_group_name,category_name,place_url
43,26964717,코피티암커피 경복궁점,서울 종로구 통의동 35-29,서울 종로구 자하문로4길 7,070-7670-8837,카페,음식점 > 카페,http://place.map.kakao.com/26964717
44,8105618,커피스트,서울 종로구 신문로2가 1-335,서울 종로구 경희궁길 39,02-725-5557,카페,음식점 > 카페 > 커피전문점,http://place.map.kakao.com/8105618
0,1709558766,호랑이,서울 중구 산림동 207-2,서울 중구 을지로 157,02-2269-5880,카페,음식점 > 카페,http://place.map.kakao.com/1709558766
1,87323834,더스팟 패뷸러스,서울 중구 명동2가 105,서울 중구 명동2길 22,02-779-1981,카페,음식점 > 카페 > 커피전문점,http://place.map.kakao.com/87323834
2,243733683,덕수궁 리에제와플,서울 중구 태평로2가 365,서울 중구 덕수궁길 5,02-318-5202,카페,음식점 > 카페,http://place.map.kakao.com/243733683
3,1198183678,커피앤시가렛,서울 중구 서소문동 75-95,서울 중구 서소문로 116,02-777-7557,카페,음식점 > 카페,http://place.map.kakao.com/1198183678
4,253560122,커피루소 정동점,서울 중구 정동 17-4,서울 중구 정동길 17,02-772-9935,카페,음식점 > 카페,http://place.map.kakao.com/253560122
5,1769574951,더하우스1932,서울 중구 만리동1가 62-16,서울 중구 만리재로35길 7,02-365-1932,카페,음식점 > 카페,http://place.map.kakao.com/1769574951
6,1440347564,커피한약방,서울 중구 을지로2가 101-34,서울 중구 삼일대로12길 16-6,070-4148-4242,카페,음식점 > 카페 > 커피전문점,http://place.map.kakao.com/1440347564
7,1345866783,적당,서울 중구 을지로1가 87,서울 중구 을지로 29,070-7543-8928,카페,음식점 > 카페,http://place.map.kakao.com/1345866783
8,1982412866,챔프커피 제3작업실,서울 중구 을지로4가 9-6,서울 중구 을지로 157,010-8943-4516,카페,음식점 > 카페 > 커피전문점,http://place.map.kakao.com/1982412866
9,1873478634,리사르커피로스터스 약수점,서울 중구 신당동 366-32,서울 중구 다산로8길 16-7,070-7677-5538,카페,음식점 > 카페 > 커피전문점,http://place.map.kakao.com/1873478634
10,1039797847,섬광,서울 중구 충무로4가 32-16,서울 중구 창경궁로1길 38,070-8866-8485,카페,음식점 > 카페,http://place.map.kakao.com/1039797847
11,17187804,르풀,서울 중구 정동 1-28,서울 중구 정동길 33,02-3789-0400,카페,음식점 > 카페 > 테마카페,http://place.map.kakao.com/17187804
12,1965342185,커피스니퍼,서울 중구 북창동 11-3,서울 중구 세종대로16길 27,02-3789-1781,카페,음식점 > 카페,http://place.map.kakao.com/1965342185
13,375097954,카페피크닉,서울 중구 남창동 194,서울 중구 퇴계로6가길 30,070-8821-6374,카페,음식점 > 카페,http://place.map.kakao.com/375097954
14,875047420,홍만당 명동본점,서울 중구 명동2가 32-8,서울 중구 명동8길 11-6,02-777-4422,카페,음식점 > 카페 > 테마카페 > 디저트카페,http://place.map.kakao.com/875047420
15,1651034737,라운드앤드,서울 중구 정동 11-3,서울 중구 정동길 35,,카페,음식점 > 카페 > 테마카페 > 디저트카페,http://place.map.kakao.com/1651034737
16,346424300,혜민당,서울 중구 을지로2가 101-37,서울 중구 삼일대로12길 16-9,070-8833-4242,카페,음식점 > 카페 > 테마카페 > 디저트카페,http://place.map.kakao.com/346424300
17,38432219,러시아 케이크,서울 중구 광희동1가 134,서울 중구 을지로42길 7,02-6053-4079,카페,음식점 > 카페 > 테마카페 > 디저트카페,http://place.map.kakao.com/38432219
18,1773363624,마뫼,서울 중구 회현동1가 산 1-20,서울 중구 소파로 41,,카페,음식점 > 카페,http://place.map.kakao.com/1773363624
19,1168606226,더피터커피,서울 중구 흥인동 63,서울 중구 퇴계로 411,,카페,음식점 > 카페,http://place.map.kakao.com/1168606226
20,831681203,죠지서울,서울 중구 을지로3가 334-7,서울 중구 을지로12길 6,070-8810-2693,카페,음식점 > 카페,http://place.map.kakao.com/831681203
21,1254228746,수잔나의앞치마,서울 중구 충무로5가 36-12,서울 중구 퇴계로49길 24,,카페,음식점 > 카페,http://place.map.kakao.com/1254228746
22,8101536,코인 명동점,서울 중구 명동2가 54-20,서울 중구 명동6길 10,02-753-1667,카페,음식점 > 카페,http://place.map.kakao.com/8101536
23,1879590476,심세정,서울 중구 흥인동 88,서울 중구 퇴계로 409-11,070-8823-7577,카페,음식점 > 카페 > 테마카페 > 디저트카페,http://place.map.kakao.com/1879590476
24,252792288,카페 아포테케리,서울 중구 흥인동 89,서울 중구 퇴계로 409-9,02-2236-8987,카페,음식점 > 카페,http://place.map.kakao.com/252792288
25,1798095400,몰또 이탈리안 에스프레소바 앤 테라스,서울 중구 명동1가 1-3,서울 중구 명동길 73,02-778-7779,카페,음식점 > 카페,http://place.map.kakao.com/1798095400
26,557230756,바캉스커피,서울 중구 다동 117,서울 중구 남대문로9길 12,070-8803-2326,카페,음식점 > 카페,http://place.map.kakao.com/557230756
27,893424676,한옥카페,서울 중구 남대문로4가 71-1,서울 중구 남대문로 11,070-4509-9100,카페,음식점 > 카페,http://place.map.kakao.com/893424676
28,1250821144,카페라그린,서울 중구 정동 32-1,서울 중구 정동길 26,02-3789-8005,카페,음식점 > 카페,http://place.map.kakao.com/1250821144
29,170158577,커피사,서울 중구 을지로3가 277-3,서울 중구 을지로 142-1,02-2274-2780,카페,음식점 > 카페,http://place.map.kakao.com/170158577
30,8123091,포엠,서울 중구 명동2가 54-7,서울 중구 명동4길 13,02-776-5003,카페,음식점 > 카페,http://place.map.kakao.com/8123091
31,1824024125,오프셋커피,서울 중구 신당동 340-83,서울 중구 다산로20길 7,070-8790-2650,카페,음식점 > 카페,http://place.map.kakao.com/1824024125
32,22894118,스타벅스 환구단점,서울 중구 소공동 87-1,서울 중구 소공로 112,1522-3232,카페,음식점 > 카페 > 커피전문점 > 스타벅스,http://place.map.kakao.com/22894118
33,47806106,분카샤 을지로점,서울 중구 을지로3가 302-22,서울 중구 을지로14길 20,02-2269-6947,카페,음식점 > 카페,http://place.map.kakao.com/47806106
34,1277741639,카페노티드 종각하이커,서울 중구 다동 10,서울 중구 청계천로 40,0507-1405-0085,카페,음식점 > 카페 > 테마카페 > 디저트카페,http://place.map.kakao.com/1277741639
35,17522361,고양이놀이터 명동점,서울 중구 충무로2가 66-4,서울 중구 명동8길 37-14,,카페,음식점 > 카페 > 테마카페 > 고양이카페,http://place.map.kakao.com/17522361
36,1524619494,커피그래,서울 중구 신당동 422-1,서울 중구 동호로 204,0507-1348-1256,카페,음식점 > 카페 > 커피전문점,http://place.map.kakao.com/1524619494
37,1062422741,루프트 명동점,서울 중구 충무로2가 50-10,서울 중구 삼일대로 308,02-2267-2233,카페,음식점 > 카페,http://place.map.kakao.com/1062422741
38,385848168,mwm,서울 중구 저동2가 69-1,서울 중구 수표로 35-1,,카페,음식점 > 카페,http://place.map.kakao.com/385848168
39,2128655244,로이터 커피셸터,서울 중구 필동3가 62-11,서울 중구 필동로 53,,카페,음식점 > 카페,http://place.map.kakao.com/2128655244
40,380897959,계단집,서울 중구 회현동1가 150-1,서울 중구 퇴계로6길 35,070-4419-7776,카페,음식점 > 카페,http://place.map.kakao.com/380897959
41,27391558,호텔수선화,서울 중구 을지로3가 302-18,서울 중구 충무로7길 17,070-8950-2649,카페,음식점 > 카페,http://place.map.kakao.com/27391558
42,1435193216,는커피,서울 중구 신당동 288-24,서울 중구 청구로4길 19,02-2246-1212,카페,음식점 > 카페 > 커피전문점,http://place.map.kakao.com/1435193216
43,610993395,피어커피 광희문점,서울 중구 신당동 393-11,서울 중구 청구로 123,070-4154-1464,카페,음식점 > 카페,http://place.map.kakao.com/610993395
44,321907882,스타벅스 동대문공원점,서울 중구 광희동1가 185-1,서울 중구 장충단로 229,1522-3232,카페,음식점 > 카페 > 커피전문점 > 스타벅스,http://place.map.kakao.com/321907882
0,711864705,맥심플랜트,서울 용산구 한남동 683-140,서울 용산구 이태원로 250,070-4287-8557,카페,음식점 > 카페,http://place.map.kakao.com/711864705
1,1958239830,오츠커피,서울 용산구 원효로1가 48-8,서울 용산구 원효로89길 13-12,,카페,음식점 > 카페,http://place.map.kakao.com/1958239830
2,27436567,오리올,서울 용산구 후암동 406-99,서울 용산구 신흥로20길 43,02-6406-5252,카페,음식점 > 카페,http://place.map.kakao.com/27436567
3,256884650,사유,서울 용산구 한남동 682-5,서울 용산구 이태원로54길 5,02-2289-9050,카페,음식점 > 카페 > 테마카페 > 갤러리카페,http://place.map.kakao.com/256884650
4,27344582,앤트러사이트 한남점,서울 용산구 한남동 683-142,서울 용산구 이태원로 240,02-797-7508,카페,음식점 > 카페,http://place.map.kakao.com/27344582
5,27462552,오리지널 팬케익하우스 이태원점,서울 용산구 이태원동 172-2,서울 용산구 이태원로 153,02-795-7481,카페,음식점 > 카페 > 테마카페 > 디저트카페,http://place.map.kakao.com/27462552
6,27514796,더로열푸드앤드링크,서울 용산구 후암동 406-58,서울 용산구 신흥로20길 37,070-7774-4168,카페,음식점 > 카페,http://place.map.kakao.com/27514796
7,1456774315,오아시스 한남점,서울 용산구 한남동 745-10,서울 용산구 이태원로45길 30,02-790-8906,카페,음식점 > 카페 > 테마카페 > 디저트카페,http://place.map.kakao.com/1456774315
8,12684084,동빙고,서울 용산구 이촌동 301-162,서울 용산구 이촌로 319,02-794-7171,카페,음식점 > 카페,http://place.map.kakao.com/12684084
9,1143868163,챔프커피 2작업실,서울 용산구 이태원동 79-44,서울 용산구 녹사평대로26가길 24,02-790-4516,카페,음식점 > 카페 > 커피전문점,http://place.map.kakao.com/1143868163
10,163434813,테라로사 한남점,서울 용산구 한남동 736-4,서울 용산구 이태원로36길 15,033-648-2760,카페,음식점 > 카페 > 커피전문점,http://place.map.kakao.com/163434813
11,285654982,인바이티드,서울 용산구 한강로1가 221-8,서울 용산구 한강대로52길 41,02-794-3332,카페,음식점 > 카페,http://place.map.kakao.com/285654982
12,239691324,트래버틴,서울 용산구 한강로3가 40-317,서울 용산구 한강대로7길 18-7,070-8862-6003,카페,음식점 > 카페 > 커피전문점,http://place.map.kakao.com/239691324
13,1886309015,콩카페 이태원점,서울 용산구 이태원동 34-54,서울 용산구 녹사평대로 168-8,,카페,음식점 > 카페,http://place.map.kakao.com/1886309015
14,800587300,키에리 이태원점,서울 용산구 이태원동 73-7,서울 용산구 이태원로26길 16-8,,카페,음식점 > 카페 > 테마카페 > 디저트카페,http://place.map.kakao.com/800587300
15,1562438866,써머레인,서울 용산구 한남동 738-13,서울 용산구 이태원로55가길 49,02-792-8114,카페,음식점 > 카페 > 테마카페 > 디저트카페,http://place.map.kakao.com/1562438866
16,859448387,카키바움,서울 용산구 한강로1가 225-1,서울 용산구 한강대로52길 29,02-790-6275,카페,음식점 > 카페,http://place.map.kakao.com/859448387
17,1840672910,한남베르그,서울 용산구 한남동 683-76,서울 용산구 이태원로54길 58-26,02-790-1750,카페,음식점 > 카페,http://place.map.kakao.com/1840672910
18,1187934853,테이프,서울 용산구 이태원동 63-5,서울 용산구 이태원로14길 21,010-7317-4201,카페,음식점 > 카페,http://place.map.kakao.com/1187934853
19,1240018987,때가이르매 숙대점,서울 용산구 남영동 8-2,서울 용산구 두텁바위로 8,070-4320-8495,카페,음식점 > 카페 > 테마카페 > 디저트카페,http://place.map.kakao.com/1240018987
20,1349192932,버터북,서울 용산구 용산동2가 31-2,서울 용산구 신흥로15길 20,,카페,음식점 > 카페 > 테마카페 > 디저트카페,http://place.map.kakao.com/1349192932
21,1559187561,북파크라운지,서울 용산구 한남동 727-56,서울 용산구 이태원로 294,070-7770-0539,카페,음식점 > 카페 > 테마카페 > 북카페,http://place.map.kakao.com/1559187561
22,2010021183,원인어밀리언,서울 용산구 한남동 684-62,서울 용산구 이태원로54길 31,02-794-2414,카페,음식점 > 카페,http://place.map.kakao.com/2010021183
23,614667104,몬스터플레이스,서울 용산구 청파동3가 114-3,서울 용산구 청파로43길 70,02-6402-5404,카페,음식점 > 카페,http://place.map.kakao.com/614667104
24,1285150992,바마셀,서울 용산구 원효로1가 38-5,서울 용산구 원효로89길 12,,카페,음식점 > 카페,http://place.map.kakao.com/1285150992
25,1698143190,오잇,서울 용산구 용산동2가 1-471,서울 용산구 신흥로 95,010-8844-1993,카페,음식점 > 카페,http://place.map.kakao.com/1698143190
26,251037961,헬카페스피리터스,서울 용산구 이촌동 300-23,서울 용산구 이촌로 248,070-7612-4687,카페,음식점 > 카페,http://place.map.kakao.com/251037961
27,11831542,팬케익오리지널스토리 한남점,서울 용산구 한남동 261-6,서울 용산구 독서당로 67,02-794-0508,카페,음식점 > 카페 > 테마카페 > 디저트카페,http://place.map.kakao.com/11831542
28,926051759,도렐 육지2호점,서울 용산구 한강로2가 424,서울 용산구 한강대로 100,02-6365-3675,카페,음식점 > 카페,http://place.map.kakao.com/926051759
29,13582387,엘카페커피로스터스,서울 용산구 후암동 1-43,서울 용산구 후암로 68,02-2638-0715,카페,음식점 > 카페,http://place.map.kakao.com/13582387
30,460216775,도토리,서울 용산구 한강로1가 227,서울 용산구 한강대로52길 25-6,02-797-0225,카페,음식점 > 카페 > 테마카페 > 디저트카페,http://place.map.kakao.com/460216775
31,1151652295,한남작업실,서울 용산구 한남동 745-2,서울 용산구 이태원로55나길 7,02-792-5620,카페,음식점 > 카페,http://place.map.kakao.com/1151652295
32,101568646,33아파트먼트,서울 용산구 한남동 729-68,서울 용산구 한남대로27길 33,02-794-0033,카페,음식점 > 카페,http://place.map.kakao.com/101568646
33,335734051,카페노티드 한남점,서울 용산구 한남동 684-77,서울 용산구 대사관로5길 12,0507-1301-2387,카페,음식점 > 카페 > 테마카페 > 디저트카페,http://place.map.kakao.com/335734051
34,954423286,무진장,서울 용산구 이태원동 34-58,서울 용산구 녹사평대로 168-18,,카페,음식점 > 카페,http://place.map.kakao.com/954423286
35,19615417,서울루덴스,서울 용산구 이태원동 5-12,서울 용산구 회나무로 69,02-795-4151,카페,음식점 > 카페,http://place.map.kakao.com/19615417
36,869574538,뉴오리진 동부이촌점,서울 용산구 이촌동 302-43,서울 용산구 이촌로 208,02-6272-6527,카페,음식점 > 카페,http://place.map.kakao.com/869574538
37,1579324098,널담은공간,서울 용산구 용산동2가 19-12,서울 용산구 신흥로15길 18-12,031-436-8037,카페,음식점 > 카페,http://place.map.kakao.com/1579324098
38,1784875766,삼층로비,서울 용산구 한강로3가 40-642,서울 용산구 한강대로15길 19-19,070-8865-1919,카페,음식점 > 카페,http://place.map.kakao.com/1784875766
39,1709532725,코지빌라커피,서울 용산구 이태원동 74-45,서울 용산구 이태원로20길 32,02-794-5657,카페,음식점 > 카페,http://place.map.kakao.com/1709532725
40,1640456450,챔프커피 1작업실,서울 용산구 한남동 768-25,서울 용산구 우사단로10길 121,010-5269-4931,카페,음식점 > 카페 > 커피전문점,http://place.map.kakao.com/1640456450
41,25548485,헬카페,서울 용산구 보광동 238-43,서울 용산구 보광로 76,,카페,음식점 > 카페,http://place.map.kakao.com/25548485
42,1343541111,골드문커피,서울 용산구 한강로3가 65-157,서울 용산구 한강대로14길 12,010-3112-6118,카페,음식점 > 카페,http://place.map.kakao.com/1343541111
43,1884738430,어프로치커피,서울 용산구 한강로2가 154,서울 용산구 한강대로40길 18-3,,카페,음식점 > 카페,http://place.map.kakao.com/1884738430
44,1744219383,팬케이크샵,서울 용산구 이태원동 455-1,서울 용산구 녹사평대로40다길 2,,카페,음식점 > 카페,http://place.map.kakao.com/1744219383
0,1492599844,블루보틀 성수 카페,서울 성동구 성수동1가 656-302,서울 성동구 아차산로 7,1533-6906,카페,음식점 > 카페,http://place.map.kakao.com/1492599844
1,1301973155,할아버지공장,서울 성동구 성수동2가 309-133,서울 성동구 성수이로7가길 9,010-3934-2301,카페,음식점 > 카페 > 테마카페 > 디저트카페,http://place.map.kakao.com/1301973155
2,1783691580,쎈느,서울 성동구 성수동2가 314-2,서울 성동구 연무장5길 20,02-469-2122,카페,음식점 > 카페,http://place.map.kakao.com/1783691580
3,145791269,어니언컴퍼니,서울 성동구 성수동2가 277-135,서울 성동구 아차산로9길 8,02-1644-1941,카페,음식점 > 카페 > 테마카페 > 디저트카페,http://place.map.kakao.com/145791269
4,1128989913,대림창고,서울 성동구 성수동2가 322-32,서울 성동구 성수이로 78,02-499-9669,카페,음식점 > 카페 > 테마카페 > 갤러리카페,http://place.map.kakao.com/1128989913
5,286483883,센터커피 서울숲점,서울 성동구 성수동1가 685-478,서울 성동구 서울숲2길 28-11,070-8868-2008,카페,음식점 > 카페 > 커피전문점,http://place.map.kakao.com/286483883
6,1460620031,인더매스 마장,서울 성동구 마장동 776-1,서울 성동구 마장로 270,,카페,음식점 > 카페,http://place.map.kakao.com/1460620031
7,547570065,옹근달,서울 성동구 성수동2가 333-52,서울 성동구 성수이로7길 41-1,02-499-5012,카페,음식점 > 카페,http://place.map.kakao.com/547570065
8,1842536906,멜로워 성수플래그쉽,서울 성동구 성수동2가 333-94,서울 성동구 성수이로7길 39,02-499-1112,카페,음식점 > 카페,http://place.map.kakao.com/1842536906
9,1302549042,로우키,서울 성동구 성수동2가 302-16,서울 성동구 연무장3길 6,,카페,음식점 > 카페,http://place.map.kakao.com/1302549042
10,1942841428,카페포제,서울 성동구 성수동2가 315-41,서울 성동구 연무장9길 7,070-8830-5994,카페,음식점 > 카페,http://place.map.kakao.com/1942841428
11,1038283810,마를리,서울 성동구 성수동2가 315-55,서울 성동구 연무장길 47,02-467-0303,카페,음식점 > 카페,http://place.map.kakao.com/1038283810
12,940053669,로우커피스탠드,서울 성동구 성수동1가 8-16,서울 성동구 왕십리로4길 28-2,,카페,음식점 > 카페 > 커피전문점,http://place.map.kakao.com/940053669
13,144753549,카페 연무장,서울 성동구 성수동2가 310-63,서울 성동구 연무장길 36,,카페,음식점 > 카페,http://place.map.kakao.com/144753549
14,939851854,카멜 성수점,서울 성동구 성수동2가 570-1,서울 성동구 성덕정19길 6,,카페,음식점 > 카페,http://place.map.kakao.com/939851854
15,1530215201,체다앤올리,서울 성동구 성수동1가 685-696,서울 성동구 서울숲2길 32-14,02-468-1003,카페,음식점 > 카페,http://place.map.kakao.com/1530215201
16,301697712,도렐 육지3호점,서울 성동구 성수동2가 314-12,서울 성동구 연무장7길 11,02-516-3675,카페,음식점 > 카페,http://place.map.kakao.com/301697712
17,2111826352,우디집,서울 성동구 성수동1가 311,서울 성동구 둘레9길 17,,카페,음식점 > 카페,http://place.map.kakao.com/2111826352
18,231920851,갈십리,서울 성동구 행당동 19-108,서울 성동구 마조로 15-11,010-9034-3939,카페,음식점 > 카페 > 테마카페 > 디저트카페,http://place.map.kakao.com/231920851
19,2030999010,아우프글렛 금호점,서울 성동구 금호동1가 1801-4,서울 성동구 독서당로51길 7,,카페,음식점 > 카페,http://place.map.kakao.com/2030999010
20,857915820,글로우,서울 성동구 성수동2가 277-24,서울 성동구 아차산로9길 20,,카페,음식점 > 카페,http://place.map.kakao.com/857915820
21,2077832392,슈퍼말차 성수,서울 성동구 성수동1가 668-9,서울 성동구 서울숲6길 19,070-4632-3882,카페,음식점 > 카페,http://place.map.kakao.com/2077832392
22,27347404,치카치카,서울 성동구 성수동2가 512,서울 성동구 성수이로3길 16,02-498-3478,카페,음식점 > 카페 > 테마카페 > 디저트카페,http://place.map.kakao.com/27347404
23,328817208,5TO7,서울 성동구 성수동1가 668-136,서울 성동구 서울숲2길 44-13,,카페,음식점 > 카페,http://place.map.kakao.com/328817208
24,935863440,서울앵무새,서울 성동구 성수동1가 685-213,서울 성동구 서울숲9길 3,070-8846-2025,카페,음식점 > 카페 > 테마카페 > 디저트카페,http://place.map.kakao.com/935863440
25,912676778,하루&원데이,서울 성동구 성수동2가 314-5,서울 성동구 아차산로 92,02-499-9303,카페,음식점 > 카페 > 테마카페 > 디저트카페,http://place.map.kakao.com/912676778
26,13498947,봉순이네다락방,서울 성동구 행당동 292-33,서울 성동구 왕십리로21길 13-1,02-2299-8057,카페,음식점 > 카페 > 커피전문점,http://place.map.kakao.com/13498947
27,1941275560,메쉬커피,서울 성동구 성수동1가 685-307,서울 성동구 서울숲길 43,02-464-7078,카페,음식점 > 카페 > 커피전문점,http://place.map.kakao.com/1941275560
28,732470230,카페오롯,서울 성동구 성수동1가 13-428,서울 성동구 상원6나길 7,02-2292-2223,카페,음식점 > 카페,http://place.map.kakao.com/732470230
29,1599571399,어라운드데이,서울 성동구 성수동1가 685-483,서울 성동구 서울숲2길 24-1,0507-1431-8310,카페,음식점 > 카페,http://place.map.kakao.com/1599571399
