,Unnamed: 0,id,place_name,address_name,road_address_name,phone,category_group_name,category_name,place_url,naver_keyword,naver_map_url
59,59,157479724,비엔나커피하우스 서울숲역점,서울 성동구 성수동1가 656-447,서울 성동구 왕십리로 66,070-4628-5049,카페,음식점 > 카페,http://place.map.kakao.com/157479724,비엔나커피하우스 서울숲역점,https://m.place.naver.com/restaurant/1320858854
60,60,1431819126,훔볼트,서울 성동구 성수동2가 325-19,서울 성동구 성수이로 58,,카페,음식점 > 카페 > 테마카페 > 디저트카페,http://place.map.kakao.com/1431819126,훔볼트,https://m.place.naver.com/restaurant/1504347953
61,61,1904529538,업사이드커피 뚝섬점,서울 성동구 성수동1가 7-8,서울 성동구 왕십리로14길 19-1,070-8691-4107,카페,음식점 > 카페,http://place.map.kakao.com/1904529538,업사이드커피 뚝섬점,https://m.place.naver.com/restaurant/1906998225
62,62,1742492568,키커피컴퍼니 왕십리점,서울 성동구 행당동 130-115,서울 성동구 왕십리로 269,070-4230-8893,카페,음식점 > 카페 > 커피전문점,http://place.map.kakao.com/1742492568,키커피컴퍼니 왕십리점,https://m.place.naver.com/restaurant/1976097430
63,63,1653556066,카페온화 성수점,서울 성동구 성수동2가 302-4,서울 성동구 아차산로 78,,카페,음식점 > 카페,http://place.map.kakao.com/1653556066,카페온화 성수점,https://m.place.naver.com/restaurant/1321493330
64,64,1623291829,오우드,서울 성동구 성수동2가 272-3,서울 성동구 연무장길 101-1,070-8844-0196,카페,음식점 > 카페 > 테마카페 > 디저트카페,http://place.map.kakao.com/1623291829,오우드,https://m.place.naver.com/restaurant/1833313793
65,65,1325105515,카페노티드 성수,서울 성동구 성수동2가 316-5,서울 성동구 연무장길 29-17,,카페,음식점 > 카페,http://place.map.kakao.com/1325105515,카페노티드 성수,https://m.place.naver.com/restaurant/1706561777
66,66,17657824,하루노유키,서울 성동구 성수동1가 685-428,서울 성동구 서울숲2길 17,02-548-8662,카페,음식점 > 카페 > 테마카페 > 디저트카페,http://place.map.kakao.com/17657824,하루노유키,https://m.place.naver.com/restaurant/30811760
67,67,483722570,마크69,서울 성동구 성수동1가 685-350,서울 성동구 서울숲길 24,,카페,음식점 > 카페,http://place.map.kakao.com/483722570,마크69,https://m.place.naver.com/restaurant/1430646260
68,68,505665583,맛차차,서울 성동구 성수동1가 685-450,서울 성동구 서울숲2길 18-11,010-9719-8707,카페,음식점 > 카페,http://place.map.kakao.com/505665583,맛차차,https://m.place.naver.com/restaurant/1467953783
69,69,431464251,아이오쓰리 성수사거리점,서울 성동구 성수동2가 275-54,서울 성동구 성수이로20길 60,02-497-1961,카페,음식점 > 카페,http://place.map.kakao.com/431464251,아이오쓰리 성수사거리점,https://m.place.naver.com/restaurant/1918028699
70,70,753723493,브라운팟,서울 성동구 행당동 286-19,서울 성동구 무학봉28길 16,02-2299-7796,카페,음식점 > 카페,http://place.map.kakao.com/753723493,브라운팟,https://m.place.naver.com/restaurant/1165635472
71,71,1431120740,플디 성수점,서울 성동구 성수동1가 13-156,서울 성동구 상원길 44,,카페,음식점 > 카페,http://place.map.kakao.com/1431120740,플디 성수점,https://m.place.naver.com/restaurant/1030413970
72,72,1300323227,카페노티드 피치스,서울 성동구 성수동2가 301-16,서울 성동구 연무장3길 9,0507-1405-9377,카페,음식점 > 카페 > 테마카페 > 디저트카페,http://place.map.kakao.com/1300323227,카페노티드 피치스,https://m.place.naver.com/restaurant/1022973489
73,73,1501931765,천상가옥,서울 성동구 성수동2가 322-4,서울 성동구 성수이로14길 14,,카페,음식점 > 카페,http://place.map.kakao.com/1501931765,천상가옥,https://m.place.naver.com/restaurant/1074358103
74,74,157479724,비엔나커피하우스 서울숲역점,서울 성동구 성수동1가 656-447,서울 성동구 왕십리로 66,070-4628-5049,카페,음식점 > 카페,http://place.map.kakao.com/157479724,비엔나커피하우스 서울숲역점,https://m.place.naver.com/restaurant/1320858854
75,75,1431819126,훔볼트,서울 성동구 성수동2가 325-19,서울 성동구 성수이로 58,,카페,음식점 > 카페 > 테마카페 > 디저트카페,http://place.map.kakao.com/1431819126,훔볼트,https://m.place.naver.com/restaurant/1504347953
76,76,1904529538,업사이드커피 뚝섬점,서울 성동구 성수동1가 7-8,서울 성동구 왕십리로14길 19-1,070-8691-4107,카페,음식점 > 카페,http://place.map.kakao.com/1904529538,업사이드커피 뚝섬점,https://m.place.naver.com/restaurant/1906998225
77,77,1742492568,키커피컴퍼니 왕십리점,서울 성동구 행당동 130-115,서울 성동구 왕십리로 269,070-4230-8893,카페,음식점 > 카페 > 커피전문점,http://place.map.kakao.com/1742492568,키커피컴퍼니 왕십리점,https://m.place.naver.com/restaurant/1976097430
78,78,1653556066,카페온화 성수점,서울 성동구 성수동2가 302-4,서울 성동구 아차산로 78,,카페,음식점 > 카페,http://place.map.kakao.com/1653556066,카페온화 성수점,https://m.place.naver.com/restaurant/1321493330
79,79,1623291829,오우드,서울 성동구 성수동2가 272-3,서울 성동구 연무장길 101-1,070-8844-0196,카페,음식점 > 카페 > 테마카페 > 디저트카페,http://place.map.kakao.com/1623291829,오우드,https://m.place.naver.com/restaurant/1833313793
80,80,1325105515,카페노티드 성수,서울 성동구 성수동2가 316-5,서울 성동구 연무장길 29-17,,카페,음식점 > 카페,http://place.map.kakao.com/1325105515,카페노티드 성수,https://m.place.naver.com/restaurant/1706561777
81,81,17657824,하루노유키,서울 성동구 성수동1가 685-428,서울 성동구 서울숲2길 17,02-548-8662,카페,음식점 > 카페 > 테마카페 > 디저트카페,http://place.map.kakao.com/17657824,하루노유키,https://m.place.naver.com/restaurant/30811760
82,82,483722570,마크69,서울 성동구 성수동1가 685-350,서울 성동구 서울숲길 24,,카페,음식점 > 카페,http://place.map.kakao.com/483722570,마크69,https://m.place.naver.com/restaurant/1430646260
83,83,505665583,맛차차,서울 성동구 성수동1가 685-450,서울 성동구 서울숲2길 18-11,010-9719-8707,카페,음식점 > 카페,http://place.map.kakao.com/505665583,맛차차,https://m.place.naver.com/restaurant/1467953783
84,84,431464251,아이오쓰리 성수사거리점,서울 성동구 성수동2가 275-54,서울 성동구 성수이로20길 60,02-497-1961,카페,음식점 > 카페,http://place.map.kakao.com/431464251,아이오쓰리 성수사거리점,https://m.place.naver.com/restaurant/1918028699
85,85,753723493,브라운팟,서울 성동구 행당동 286-19,서울 성동구 무학봉28길 16,02-2299-7796,카페,음식점 > 카페,http://place.map.kakao.com/753723493,브라운팟,https://m.place.naver.com/restaurant/1165635472
86,86,1431120740,플디 성수점,서울 성동구 성수동1가 13-156,서울 성동구 상원길 44,,카페,음식점 > 카페,http://place.map.kakao.com/1431120740,플디 성수점,https://m.place.naver.com/restaurant/1030413970
87,87,1300323227,카페노티드 피치스,서울 성동구 성수동2가 301-16,서울 성동구 연무장3길 9,0507-1405-9377,카페,음식점 > 카페 > 테마카페 > 디저트카페,http://place.map.kakao.com/1300323227,카페노티드 피치스,https://m.place.naver.com/restaurant/1022973489
88,88,1501931765,천상가옥,서울 성동구 성수동2가 322-4,서울 성동구 성수이로14길 14,,카페,음식점 > 카페,http://place.map.kakao.com/1501931765,천상가옥,https://m.place.naver.com/restaurant/1074358103
89,89,157479724,비엔나커피하우스 서울숲역점,서울 성동구 성수동1가 656-447,서울 성동구 왕십리로 66,070-4628-5049,카페,음식점 > 카페,http://place.map.kakao.com/157479724,비엔나커피하우스 서울숲역점,https://m.place.naver.com/restaurant/1320858854
90,90,1431819126,훔볼트,서울 성동구 성수동2가 325-19,서울 성동구 성수이로 58,,카페,음식점 > 카페 > 테마카페 > 디저트카페,http://place.map.kakao.com/1431819126,훔볼트,https://m.place.naver.com/restaurant/1504347953
91,91,1904529538,업사이드커피 뚝섬점,서울 성동구 성수동1가 7-8,서울 성동구 왕십리로14길 19-1,070-8691-4107,카페,음식점 > 카페,http://place.map.kakao.com/1904529538,업사이드커피 뚝섬점,https://m.place.naver.com/restaurant/1906998225
92,92,1742492568,키커피컴퍼니 왕십리점,서울 성동구 행당동 130-115,서울 성동구 왕십리로 269,070-4230-8893,카페,음식점 > 카페 > 커피전문점,http://place.map.kakao.com/1742492568,키커피컴퍼니 왕십리점,https://m.place.naver.com/restaurant/1976097430
93,93,1653556066,카페온화 성수점,서울 성동구 성수동2가 302-4,서울 성동구 아차산로 78,,카페,음식점 > 카페,http://place.map.kakao.com/1653556066,카페온화 성수점,https://m.place.naver.com/restaurant/1321493330
94,94,1623291829,오우드,서울 성동구 성수동2가 272-3,서울 성동구 연무장길 101-1,070-8844-0196,카페,음식점 > 카페 > 테마카페 > 디저트카페,http://place.map.kakao.com/1623291829,오우드,https://m.place.naver.com/restaurant/1833313793
95,95,1325105515,카페노티드 성수,서울 성동구 성수동2가 316-5,서울 성동구 연무장길 29-17,,카페,음식점 > 카페,http://place.map.kakao.com/1325105515,카페노티드 성수,https://m.place.naver.com/restaurant/1706561777
96,96,17657824,하루노유키,서울 성동구 성수동1가 685-428,서울 성동구 서울숲2길 17,02-548-8662,카페,음식점 > 카페 > 테마카페 > 디저트카페,http://place.map.kakao.com/17657824,하루노유키,https://m.place.naver.com/restaurant/30811760
97,97,483722570,마크69,서울 성동구 성수동1가 685-350,서울 성동구 서울숲길 24,,카페,음식점 > 카페,http://place.map.kakao.com/483722570,마크69,https://m.place.naver.com/restaurant/1430646260
98,98,505665583,맛차차,서울 성동구 성수동1가 685-450,서울 성동구 서울숲2길 18-11,010-9719-8707,카페,음식점 > 카페,http://place.map.kakao.com/505665583,맛차차,https://m.place.naver.com/restaurant/1467953783
99,99,431464251,아이오쓰리 성수사거리점,서울 성동구 성수동2가 275-54,서울 성동구 성수이로20길 60,02-497-1961,카페,음식점 > 카페,http://place.map.kakao.com/431464251,아이오쓰리 성수사거리점,https://m.place.naver.com/restaurant/1918028699
100,100,753723493,브라운팟,서울 성동구 행당동 286-19,서울 성동구 무학봉28길 16,02-2299-7796,카페,음식점 > 카페,http://place.map.kakao.com/753723493,브라운팟,https://m.place.naver.com/restaurant/1165635472
101,101,1431120740,플디 성수점,서울 성동구 성수동1가 13-156,서울 성동구 상원길 44,,카페,음식점 > 카페,http://place.map.kakao.com/1431120740,플디 성수점,https://m.place.naver.com/restaurant/1030413970
102,102,1300323227,카페노티드 피치스,서울 성동구 성수동2가 301-16,서울 성동구 연무장3길 9,0507-1405-9377,카페,음식점 > 카페 > 테마카페 > 디저트카페,http://place.map.kakao.com/1300323227,카페노티드 피치스,https://m.place.naver.com/restaurant/1022973489
103,103,1501931765,천상가옥,서울 성동구 성수동2가 322-4,서울 성동구 성수이로14길 14,,카페,음식점 > 카페,http://place.map.kakao.com/1501931765,천상가옥,https://m.place.naver.com/restaurant/1074358103
104,104,157479724,비엔나커피하우스 서울숲역점,서울 성동구 성수동1가 656-447,서울 성동구 왕십리로 66,070-4628-5049,카페,음식점 > 카페,http://place.map.kakao.com/157479724,비엔나커피하우스 서울숲역점,https://m.place.naver.com/restaurant/1320858854
105,105,1431819126,훔볼트,서울 성동구 성수동2가 325-19,서울 성동구 성수이로 58,,카페,음식점 > 카페 > 테마카페 > 디저트카페,http://place.map.kakao.com/1431819126,훔볼트,https://m.place.naver.com/restaurant/1504347953
106,106,1904529538,업사이드커피 뚝섬점,서울 성동구 성수동1가 7-8,서울 성동구 왕십리로14길 19-1,070-8691-4107,카페,음식점 > 카페,http://place.map.kakao.com/1904529538,업사이드커피 뚝섬점,https://m.place.naver.com/restaurant/1906998225
107,107,1742492568,키커피컴퍼니 왕십리점,서울 성동구 행당동 130-115,서울 성동구 왕십리로 269,070-4230-8893,카페,음식점 > 카페 > 커피전문점,http://place.map.kakao.com/1742492568,키커피컴퍼니 왕십리점,https://m.place.naver.com/restaurant/1976097430
108,108,1653556066,카페온화 성수점,서울 성동구 성수동2가 302-4,서울 성동구 아차산로 78,,카페,음식점 > 카페,http://place.map.kakao.com/1653556066,카페온화 성수점,https://m.place.naver.com/restaurant/1321493330
109,109,1623291829,오우드,서울 성동구 성수동2가 272-3,서울 성동구 연무장길 101-1,070-8844-0196,카페,음식점 > 카페 > 테마카페 > 디저트카페,http://place.map.kakao.com/1623291829,오우드,https://m.place.naver.com/restaurant/1833313793
110,110,1325105515,카페노티드 성수,서울 성동구 성수동2가 316-5,서울 성동구 연무장길 29-17,,카페,음식점 > 카페,http://place.map.kakao.com/1325105515,카페노티드 성수,https://m.place.naver.com/restaurant/1706561777
111,111,17657824,하루노유키,서울 성동구 성수동1가 685-428,서울 성동구 서울숲2길 17,02-548-8662,카페,음식점 > 카페 > 테마카페 > 디저트카페,http://place.map.kakao.com/17657824,하루노유키,https://m.place.naver.com/restaurant/30811760
112,112,483722570,마크69,서울 성동구 성수동1가 685-350,서울 성동구 서울숲길 24,,카페,음식점 > 카페,http://place.map.kakao.com/483722570,마크69,https://m.place.naver.com/restaurant/1430646260
113,113,505665583,맛차차,서울 성동구 성수동1가 685-450,서울 성동구 서울숲2길 18-11,010-9719-8707,카페,음식점 > 카페,http://place.map.kakao.com/505665583,맛차차,https://m.place.naver.com/restaurant/1467953783
114,114,431464251,아이오쓰리 성수사거리점,서울 성동구 성수동2가 275-54,서울 성동구 성수이로20길 60,02-497-1961,카페,음식점 > 카페,http://place.map.kakao.com/431464251,아이오쓰리 성수사거리점,https://m.place.naver.com/restaurant/1918028699
115,115,753723493,브라운팟,서울 성동구 행당동 286-19,서울 성동구 무학봉28길 16,02-2299-7796,카페,음식점 > 카페,http://place.map.kakao.com/753723493,브라운팟,https://m.place.naver.com/restaurant/1165635472
116,116,1431120740,플디 성수점,서울 성동구 성수동1가 13-156,서울 성동구 상원길 44,,카페,음식점 > 카페,http://place.map.kakao.com/1431120740,플디 성수점,https://m.place.naver.com/restaurant/1030413970
117,117,1300323227,카페노티드 피치스,서울 성동구 성수동2가 301-16,서울 성동구 연무장3길 9,0507-1405-9377,카페,음식점 > 카페 > 테마카페 > 디저트카페,http://place.map.kakao.com/1300323227,카페노티드 피치스,https://m.place.naver.com/restaurant/1022973489
