,place_name,review,rating
77,어니언컴퍼니,사진이 잘 나와요,
78,어니언컴퍼니,특별한 메뉴가 있어요,
79,어니언컴퍼니,대화하기 좋아요,
80,어니언컴퍼니,가성비가 좋아요,
81,어니언컴퍼니,집중하기 좋아요,
82,어니언컴퍼니,화장실이 깨끗해요,
83,어니언컴퍼니,주차하기 편해요,
84,어니언컴퍼니,좌석이 편해요,
85,어니언컴퍼니,음식이 맛있어요,
86,어니언컴퍼니,매장이 넓어요,
87,어니언컴퍼니,단체모임 하기 좋아요,
88,어니언컴퍼니,특별한 날 가기 좋아요,
89,어니언컴퍼니,재료가 신선해요,
90,어니언컴퍼니,양이 많아요,
91,어니언컴퍼니,혼밥하기 좋아요,
92,대림창고,커피가 맛있어요,313
93,대림창고,디저트가 맛있어요,140
94,대림창고,빵이 맛있어요,
95,대림창고,친절해요,
96,대림창고,인테리어가 멋져요,264
97,대림창고,매장이 청결해요,
98,대림창고,뷰가 좋아요,
99,대림창고,음료가 맛있어요,100
100,대림창고,사진이 잘 나와요,90
101,대림창고,특별한 메뉴가 있어요,
102,대림창고,대화하기 좋아요,
103,대림창고,가성비가 좋아요,
104,대림창고,집중하기 좋아요,
105,대림창고,화장실이 깨끗해요,
106,대림창고,주차하기 편해요,
107,대림창고,좌석이 편해요,
108,대림창고,음식이 맛있어요,
109,대림창고,매장이 넓어요,
110,대림창고,단체모임 하기 좋아요,
111,대림창고,특별한 날 가기 좋아요,
112,대림창고,재료가 신선해요,
113,대림창고,양이 많아요,
114,대림창고,혼밥하기 좋아요,
115,센터커피 서울숲점,커피가 맛있어요,531
116,센터커피 서울숲점,디저트가 맛있어요,
117,센터커피 서울숲점,빵이 맛있어요,
118,센터커피 서울숲점,친절해요,135
119,센터커피 서울숲점,인테리어가 멋져요,128
120,센터커피 서울숲점,매장이 청결해요,
121,센터커피 서울숲점,뷰가 좋아요,237
122,센터커피 서울숲점,음료가 맛있어요,138
123,센터커피 서울숲점,사진이 잘 나와요,
124,센터커피 서울숲점,특별한 메뉴가 있어요,
125,센터커피 서울숲점,대화하기 좋아요,
126,센터커피 서울숲점,가성비가 좋아요,
127,센터커피 서울숲점,집중하기 좋아요,
128,센터커피 서울숲점,화장실이 깨끗해요,
129,센터커피 서울숲점,주차하기 편해요,
130,센터커피 서울숲점,좌석이 편해요,
131,센터커피 서울숲점,음식이 맛있어요,
132,센터커피 서울숲점,매장이 넓어요,
133,센터커피 서울숲점,단체모임 하기 좋아요,
134,센터커피 서울숲점,특별한 날 가기 좋아요,
135,센터커피 서울숲점,재료가 신선해요,
136,센터커피 서울숲점,양이 많아요,
137,센터커피 서울숲점,혼밥하기 좋아요,
138,인더매스 마장,커피가 맛있어요,193
139,인더매스 마장,디저트가 맛있어요,108
140,인더매스 마장,빵이 맛있어요,
141,인더매스 마장,친절해요,
142,인더매스 마장,인테리어가 멋져요,60
143,인더매스 마장,매장이 청결해요,54
144,인더매스 마장,뷰가 좋아요,
145,인더매스 마장,음료가 맛있어요,69
146,인더매스 마장,사진이 잘 나와요,
147,인더매스 마장,특별한 메뉴가 있어요,
148,인더매스 마장,대화하기 좋아요,
149,인더매스 마장,가성비가 좋아요,
150,인더매스 마장,집중하기 좋아요,
151,인더매스 마장,화장실이 깨끗해요,
152,인더매스 마장,주차하기 편해요,
153,인더매스 마장,좌석이 편해요,
154,인더매스 마장,음식이 맛있어요,
155,인더매스 마장,매장이 넓어요,
156,인더매스 마장,단체모임 하기 좋아요,
157,인더매스 마장,특별한 날 가기 좋아요,
158,인더매스 마장,재료가 신선해요,
159,인더매스 마장,양이 많아요,
160,인더매스 마장,혼밥하기 좋아요,
161,옹근달,커피가 맛있어요,923
162,옹근달,디저트가 맛있어요,1265
163,옹근달,빵이 맛있어요,
164,옹근달,친절해요,
165,옹근달,인테리어가 멋져요,557
166,옹근달,매장이 청결해요,
167,옹근달,뷰가 좋아요,
168,옹근달,음료가 맛있어요,367
169,옹근달,사진이 잘 나와요,
170,옹근달,특별한 메뉴가 있어요,354
171,옹근달,대화하기 좋아요,
172,옹근달,가성비가 좋아요,
173,옹근달,집중하기 좋아요,
174,옹근달,화장실이 깨끗해요,
175,옹근달,주차하기 편해요,
176,옹근달,좌석이 편해요,
177,옹근달,음식이 맛있어요,
178,옹근달,매장이 넓어요,
179,옹근달,단체모임 하기 좋아요,
180,옹근달,특별한 날 가기 좋아요,
181,옹근달,재료가 신선해요,
182,옹근달,양이 많아요,
183,옹근달,혼밥하기 좋아요,
184,멜로워 성수플래그쉽,커피가 맛있어요,524
185,멜로워 성수플래그쉽,디저트가 맛있어요,581
186,멜로워 성수플래그쉽,빵이 맛있어요,
187,멜로워 성수플래그쉽,친절해요,275
188,멜로워 성수플래그쉽,인테리어가 멋져요,296
189,멜로워 성수플래그쉽,매장이 청결해요,
190,멜로워 성수플래그쉽,뷰가 좋아요,
191,멜로워 성수플래그쉽,음료가 맛있어요,227
192,멜로워 성수플래그쉽,사진이 잘 나와요,
193,멜로워 성수플래그쉽,특별한 메뉴가 있어요,
194,멜로워 성수플래그쉽,대화하기 좋아요,
195,멜로워 성수플래그쉽,가성비가 좋아요,
196,멜로워 성수플래그쉽,집중하기 좋아요,
197,멜로워 성수플래그쉽,화장실이 깨끗해요,
198,멜로워 성수플래그쉽,주차하기 편해요,
199,멜로워 성수플래그쉽,좌석이 편해요,
200,멜로워 성수플래그쉽,음식이 맛있어요,
201,멜로워 성수플래그쉽,매장이 넓어요,
202,멜로워 성수플래그쉽,단체모임 하기 좋아요,
203,멜로워 성수플래그쉽,특별한 날 가기 좋아요,
204,멜로워 성수플래그쉽,재료가 신선해요,
205,멜로워 성수플래그쉽,양이 많아요,
206,멜로워 성수플래그쉽,혼밥하기 좋아요,
207,로우키,커피가 맛있어요,179
208,로우키,디저트가 맛있어요,
209,로우키,빵이 맛있어요,
210,로우키,친절해요,64
211,로우키,인테리어가 멋져요,64
212,로우키,매장이 청결해요,
213,로우키,뷰가 좋아요,
214,로우키,음료가 맛있어요,43
215,로우키,사진이 잘 나와요,
216,로우키,특별한 메뉴가 있어요,
217,로우키,대화하기 좋아요,26
218,로우키,가성비가 좋아요,
219,로우키,집중하기 좋아요,
220,로우키,화장실이 깨끗해요,
221,로우키,주차하기 편해요,
222,로우키,좌석이 편해요,
223,로우키,음식이 맛있어요,
224,로우키,매장이 넓어요,
225,로우키,단체모임 하기 좋아요,
226,로우키,특별한 날 가기 좋아요,
227,로우키,재료가 신선해요,
228,로우키,양이 많아요,
229,로우키,혼밥하기 좋아요,
230,카페포제,커피가 맛있어요,89
231,카페포제,디저트가 맛있어요,32
232,카페포제,빵이 맛있어요,
233,카페포제,친절해요,
234,카페포제,인테리어가 멋져요,50
235,카페포제,매장이 청결해요,33
236,카페포제,뷰가 좋아요,
237,카페포제,음료가 맛있어요,34
238,카페포제,사진이 잘 나와요,
239,카페포제,특별한 메뉴가 있어요,
240,카페포제,대화하기 좋아요,
241,카페포제,가성비가 좋아요,
242,카페포제,집중하기 좋아요,
243,카페포제,화장실이 깨끗해요,
244,카페포제,주차하기 편해요,
245,카페포제,좌석이 편해요,
246,카페포제,음식이 맛있어요,
247,카페포제,매장이 넓어요,
248,카페포제,단체모임 하기 좋아요,
249,카페포제,특별한 날 가기 좋아요,
250,카페포제,재료가 신선해요,
251,카페포제,양이 많아요,
252,카페포제,혼밥하기 좋아요,
253,마를리,커피가 맛있어요,367
254,마를리,디저트가 맛있어요,453
255,마를리,빵이 맛있어요,
256,마를리,친절해요,
257,마를리,인테리어가 멋져요,288
258,마를리,매장이 청결해요,
259,마를리,뷰가 좋아요,
260,마를리,음료가 맛있어요,243
261,마를리,사진이 잘 나와요,
262,마를리,특별한 메뉴가 있어요,
263,마를리,대화하기 좋아요,155
264,마를리,가성비가 좋아요,
265,마를리,집중하기 좋아요,
266,마를리,화장실이 깨끗해요,
267,마를리,주차하기 편해요,
268,마를리,좌석이 편해요,
269,마를리,음식이 맛있어요,
270,마를리,매장이 넓어요,
271,마를리,단체모임 하기 좋아요,
272,마를리,특별한 날 가기 좋아요,
273,마를리,재료가 신선해요,
274,마를리,양이 많아요,
275,마를리,혼밥하기 좋아요,
276,로우커피스탠드,커피가 맛있어요,281
277,로우커피스탠드,디저트가 맛있어요,
278,로우커피스탠드,빵이 맛있어요,
279,로우커피스탠드,친절해요,75
280,로우커피스탠드,인테리어가 멋져요,18
281,로우커피스탠드,매장이 청결해요,
282,로우커피스탠드,뷰가 좋아요,
283,로우커피스탠드,음료가 맛있어요,77
284,로우커피스탠드,사진이 잘 나와요,
285,로우커피스탠드,특별한 메뉴가 있어요,
286,로우커피스탠드,대화하기 좋아요,
287,로우커피스탠드,가성비가 좋아요,146
288,로우커피스탠드,집중하기 좋아요,
289,로우커피스탠드,화장실이 깨끗해요,
290,로우커피스탠드,주차하기 편해요,
291,로우커피스탠드,좌석이 편해요,
292,로우커피스탠드,음식이 맛있어요,
293,로우커피스탠드,매장이 넓어요,
294,로우커피스탠드,단체모임 하기 좋아요,
295,로우커피스탠드,특별한 날 가기 좋아요,
296,로우커피스탠드,재료가 신선해요,
297,로우커피스탠드,양이 많아요,
298,로우커피스탠드,혼밥하기 좋아요,
299,카페 연무장,커피가 맛있어요,111
300,카페 연무장,디저트가 맛있어요,77
301,카페 연무장,빵이 맛있어요,
302,카페 연무장,친절해요,
303,카페 연무장,인테리어가 멋져요,93
304,카페 연무장,매장이 청결해요,
305,카페 연무장,뷰가 좋아요,98
306,카페 연무장,음료가 맛있어요,
307,카페 연무장,사진이 잘 나와요,62
308,카페 연무장,특별한 메뉴가 있어요,
309,카페 연무장,대화하기 좋아요,
310,카페 연무장,가성비가 좋아요,
311,카페 연무장,집중하기 좋아요,
312,카페 연무장,화장실이 깨끗해요,
313,카페 연무장,주차하기 편해요,
314,카페 연무장,좌석이 편해요,
315,카페 연무장,음식이 맛있어요,
316,카페 연무장,매장이 넓어요,
317,카페 연무장,단체모임 하기 좋아요,
318,카페 연무장,특별한 날 가기 좋아요,
319,카페 연무장,재료가 신선해요,
320,카페 연무장,양이 많아요,
321,카페 연무장,혼밥하기 좋아요,
322,카멜 성수점,커피가 맛있어요,276
323,카멜 성수점,디저트가 맛있어요,93
324,카멜 성수점,빵이 맛있어요,
325,카멜 성수점,친절해요,
326,카멜 성수점,인테리어가 멋져요,127
327,카멜 성수점,매장이 청결해요,
328,카멜 성수점,뷰가 좋아요,
329,카멜 성수점,음료가 맛있어요,49
330,카멜 성수점,사진이 잘 나와요,65
331,카멜 성수점,특별한 메뉴가 있어요,
332,카멜 성수점,대화하기 좋아요,
333,카멜 성수점,가성비가 좋아요,
334,카멜 성수점,집중하기 좋아요,
335,카멜 성수점,화장실이 깨끗해요,
336,카멜 성수점,주차하기 편해요,
337,카멜 성수점,좌석이 편해요,
338,카멜 성수점,음식이 맛있어요,
339,카멜 성수점,매장이 넓어요,
340,카멜 성수점,단체모임 하기 좋아요,
341,카멜 성수점,특별한 날 가기 좋아요,
342,카멜 성수점,재료가 신선해요,
343,카멜 성수점,양이 많아요,
344,카멜 성수점,혼밥하기 좋아요,
345,체다앤올리,커피가 맛있어요,106
346,체다앤올리,디저트가 맛있어요,110
347,체다앤올리,빵이 맛있어요,
348,체다앤올리,친절해요,
349,체다앤올리,인테리어가 멋져요,
350,체다앤올리,매장이 청결해요,
351,체다앤올리,뷰가 좋아요,80
352,체다앤올리,음료가 맛있어요,92
353,체다앤올리,사진이 잘 나와요,
354,체다앤올리,특별한 메뉴가 있어요,99
355,체다앤올리,대화하기 좋아요,
356,체다앤올리,가성비가 좋아요,
357,체다앤올리,집중하기 좋아요,
358,체다앤올리,화장실이 깨끗해요,
359,체다앤올리,주차하기 편해요,
360,체다앤올리,좌석이 편해요,
361,체다앤올리,음식이 맛있어요,
362,체다앤올리,매장이 넓어요,
363,체다앤올리,단체모임 하기 좋아요,
364,체다앤올리,특별한 날 가기 좋아요,
365,체다앤올리,재료가 신선해요,
366,체다앤올리,양이 많아요,
367,체다앤올리,혼밥하기 좋아요,
368,도렐 육지3호점,커피가 맛있어요,308
369,도렐 육지3호점,디저트가 맛있어요,131
370,도렐 육지3호점,빵이 맛있어요,
371,도렐 육지3호점,친절해요,
372,도렐 육지3호점,인테리어가 멋져요,108
373,도렐 육지3호점,매장이 청결해요,
374,도렐 육지3호점,뷰가 좋아요,
375,도렐 육지3호점,음료가 맛있어요,127
376,도렐 육지3호점,사진이 잘 나와요,
377,도렐 육지3호점,특별한 메뉴가 있어요,101
378,도렐 육지3호점,대화하기 좋아요,
379,도렐 육지3호점,가성비가 좋아요,
380,도렐 육지3호점,집중하기 좋아요,
381,도렐 육지3호점,화장실이 깨끗해요,
382,도렐 육지3호점,주차하기 편해요,
383,도렐 육지3호점,좌석이 편해요,
384,도렐 육지3호점,음식이 맛있어요,
385,도렐 육지3호점,매장이 넓어요,
386,도렐 육지3호점,단체모임 하기 좋아요,
387,도렐 육지3호점,특별한 날 가기 좋아요,
388,도렐 육지3호점,재료가 신선해요,
389,도렐 육지3호점,양이 많아요,
390,도렐 육지3호점,혼밥하기 좋아요,
391,우디집,커피가 맛있어요,97
392,우디집,디저트가 맛있어요,87
393,우디집,빵이 맛있어요,
394,우디집,친절해요,62
395,우디집,인테리어가 멋져요,82
396,우디집,매장이 청결해요,
397,우디집,뷰가 좋아요,
398,우디집,음료가 맛있어요,53
399,우디집,사진이 잘 나와요,
400,우디집,특별한 메뉴가 있어요,
401,우디집,대화하기 좋아요,
402,우디집,가성비가 좋아요,
403,우디집,집중하기 좋아요,
404,우디집,화장실이 깨끗해요,
405,우디집,주차하기 편해요,
406,우디집,좌석이 편해요,
407,우디집,음식이 맛있어요,
408,우디집,매장이 넓어요,
409,우디집,단체모임 하기 좋아요,
410,우디집,특별한 날 가기 좋아요,
411,우디집,재료가 신선해요,
412,우디집,양이 많아요,
413,우디집,혼밥하기 좋아요,
414,갈십리,커피가 맛있어요,75
415,갈십리,디저트가 맛있어요,50
416,갈십리,빵이 맛있어요,
417,갈십리,친절해요,
418,갈십리,인테리어가 멋져요,55
419,갈십리,매장이 청결해요,
420,갈십리,뷰가 좋아요,
421,갈십리,음료가 맛있어요,39
422,갈십리,사진이 잘 나와요,19
423,갈십리,특별한 메뉴가 있어요,
424,갈십리,대화하기 좋아요,
425,갈십리,가성비가 좋아요,
426,갈십리,집중하기 좋아요,
427,갈십리,화장실이 깨끗해요,
428,갈십리,주차하기 편해요,
429,갈십리,좌석이 편해요,
430,갈십리,음식이 맛있어요,
431,갈십리,매장이 넓어요,
432,갈십리,단체모임 하기 좋아요,
433,갈십리,특별한 날 가기 좋아요,
434,갈십리,재료가 신선해요,
435,갈십리,양이 많아요,
436,갈십리,혼밥하기 좋아요,
437,아우프글렛 금호점,커피가 맛있어요,77
438,아우프글렛 금호점,디저트가 맛있어요,87
439,아우프글렛 금호점,빵이 맛있어요,
440,아우프글렛 금호점,친절해요,30
441,아우프글렛 금호점,인테리어가 멋져요,38
442,아우프글렛 금호점,매장이 청결해요,
443,아우프글렛 금호점,뷰가 좋아요,
444,아우프글렛 금호점,음료가 맛있어요,
445,아우프글렛 금호점,사진이 잘 나와요,
446,아우프글렛 금호점,특별한 메뉴가 있어요,26
447,아우프글렛 금호점,대화하기 좋아요,
448,아우프글렛 금호점,가성비가 좋아요,
449,아우프글렛 금호점,집중하기 좋아요,
450,아우프글렛 금호점,화장실이 깨끗해요,
451,아우프글렛 금호점,주차하기 편해요,
452,아우프글렛 금호점,좌석이 편해요,
453,아우프글렛 금호점,음식이 맛있어요,
454,아우프글렛 금호점,매장이 넓어요,
455,아우프글렛 금호점,단체모임 하기 좋아요,
456,아우프글렛 금호점,특별한 날 가기 좋아요,
457,아우프글렛 금호점,재료가 신선해요,
458,아우프글렛 금호점,양이 많아요,
459,아우프글렛 금호점,혼밥하기 좋아요,
460,글로우,커피가 맛있어요,191
461,글로우,디저트가 맛있어요,192
462,글로우,빵이 맛있어요,
463,글로우,친절해요,68
464,글로우,인테리어가 멋져요,50
465,글로우,매장이 청결해요,
466,글로우,뷰가 좋아요,
467,글로우,음료가 맛있어요,71
468,글로우,사진이 잘 나와요,
469,글로우,특별한 메뉴가 있어요,
470,글로우,대화하기 좋아요,
471,글로우,가성비가 좋아요,
472,글로우,집중하기 좋아요,
473,글로우,화장실이 깨끗해요,
474,글로우,주차하기 편해요,
475,글로우,좌석이 편해요,
476,글로우,음식이 맛있어요,
477,글로우,매장이 넓어요,
478,글로우,단체모임 하기 좋아요,
479,글로우,특별한 날 가기 좋아요,
480,글로우,재료가 신선해요,
481,글로우,양이 많아요,
482,글로우,혼밥하기 좋아요,
483,슈퍼말차 성수,커피가 맛있어요,146
484,슈퍼말차 성수,디저트가 맛있어요,
485,슈퍼말차 성수,빵이 맛있어요,
486,슈퍼말차 성수,친절해요,126
487,슈퍼말차 성수,인테리어가 멋져요,129
488,슈퍼말차 성수,매장이 청결해요,
489,슈퍼말차 성수,뷰가 좋아요,
490,슈퍼말차 성수,음료가 맛있어요,384
491,슈퍼말차 성수,사진이 잘 나와요,
492,슈퍼말차 성수,특별한 메뉴가 있어요,161
493,슈퍼말차 성수,대화하기 좋아요,
494,슈퍼말차 성수,가성비가 좋아요,
495,슈퍼말차 성수,집중하기 좋아요,
496,슈퍼말차 성수,화장실이 깨끗해요,
497,슈퍼말차 성수,주차하기 편해요,
498,슈퍼말차 성수,좌석이 편해요,
499,슈퍼말차 성수,음식이 맛있어요,
500,슈퍼말차 성수,매장이 넓어요,
501,슈퍼말차 성수,단체모임 하기 좋아요,
502,슈퍼말차 성수,특별한 날 가기 좋아요,
503,슈퍼말차 성수,재료가 신선해요,
504,슈퍼말차 성수,양이 많아요,
505,슈퍼말차 성수,혼밥하기 좋아요,
506,치카치카,커피가 맛있어요,
507,치카치카,디저트가 맛있어요,86
508,치카치카,빵이 맛있어요,
509,치카치카,친절해요,31
510,치카치카,인테리어가 멋져요,9
511,치카치카,매장이 청결해요,15
512,치카치카,뷰가 좋아요,
513,치카치카,음료가 맛있어요,
514,치카치카,사진이 잘 나와요,
515,치카치카,특별한 메뉴가 있어요,38
516,치카치카,대화하기 좋아요,
517,치카치카,가성비가 좋아요,
518,치카치카,집중하기 좋아요,
519,치카치카,화장실이 깨끗해요,
520,치카치카,주차하기 편해요,
521,치카치카,좌석이 편해요,
522,치카치카,음식이 맛있어요,
523,치카치카,매장이 넓어요,
524,치카치카,단체모임 하기 좋아요,
525,치카치카,특별한 날 가기 좋아요,
526,치카치카,재료가 신선해요,
527,치카치카,양이 많아요,
528,치카치카,혼밥하기 좋아요,
529,5TO7,커피가 맛있어요,231
530,5TO7,디저트가 맛있어요,239
531,5TO7,빵이 맛있어요,
532,5TO7,친절해요,78
533,5TO7,인테리어가 멋져요,114
534,5TO7,매장이 청결해요,
535,5TO7,뷰가 좋아요,
536,5TO7,음료가 맛있어요,121
537,5TO7,사진이 잘 나와요,
538,5TO7,특별한 메뉴가 있어요,
539,5TO7,대화하기 좋아요,
540,5TO7,가성비가 좋아요,
541,5TO7,집중하기 좋아요,
542,5TO7,화장실이 깨끗해요,
543,5TO7,주차하기 편해요,
544,5TO7,좌석이 편해요,
545,5TO7,음식이 맛있어요,
546,5TO7,매장이 넓어요,
547,5TO7,단체모임 하기 좋아요,
548,5TO7,특별한 날 가기 좋아요,
549,5TO7,재료가 신선해요,
550,5TO7,양이 많아요,
551,5TO7,혼밥하기 좋아요,
552,서울앵무새,커피가 맛있어요,529
553,서울앵무새,디저트가 맛있어요,1674
554,서울앵무새,빵이 맛있어요,
555,서울앵무새,친절해요,441
556,서울앵무새,인테리어가 멋져요,514
557,서울앵무새,매장이 청결해요,
558,서울앵무새,뷰가 좋아요,
559,서울앵무새,음료가 맛있어요,
560,서울앵무새,사진이 잘 나와요,
561,서울앵무새,특별한 메뉴가 있어요,729
562,서울앵무새,대화하기 좋아요,
563,서울앵무새,가성비가 좋아요,
564,서울앵무새,집중하기 좋아요,
565,서울앵무새,화장실이 깨끗해요,
566,서울앵무새,주차하기 편해요,
567,서울앵무새,좌석이 편해요,
568,서울앵무새,음식이 맛있어요,
569,서울앵무새,매장이 넓어요,
570,서울앵무새,단체모임 하기 좋아요,
571,서울앵무새,특별한 날 가기 좋아요,
572,서울앵무새,재료가 신선해요,
573,서울앵무새,양이 많아요,
574,서울앵무새,혼밥하기 좋아요,
575,하루&원데이,커피가 맛있어요,
576,하루&원데이,디저트가 맛있어요,
577,하루&원데이,빵이 맛있어요,
578,하루&원데이,친절해요,196
579,하루&원데이,인테리어가 멋져요,
580,하루&원데이,매장이 청결해요,134
581,하루&원데이,뷰가 좋아요,
582,하루&원데이,음료가 맛있어요,
583,하루&원데이,사진이 잘 나와요,
584,하루&원데이,특별한 메뉴가 있어요,162
585,하루&원데이,대화하기 좋아요,100
586,하루&원데이,가성비가 좋아요,
587,하루&원데이,집중하기 좋아요,
588,하루&원데이,화장실이 깨끗해요,
589,하루&원데이,주차하기 편해요,
590,하루&원데이,좌석이 편해요,
591,하루&원데이,음식이 맛있어요,346
592,하루&원데이,매장이 넓어요,
593,하루&원데이,단체모임 하기 좋아요,
594,하루&원데이,특별한 날 가기 좋아요,
595,하루&원데이,재료가 신선해요,
596,하루&원데이,양이 많아요,
597,하루&원데이,혼밥하기 좋아요,
598,봉순이네다락방,커피가 맛있어요,58
599,봉순이네다락방,디저트가 맛있어요,56
600,봉순이네다락방,빵이 맛있어요,
601,봉순이네다락방,친절해요,35
602,봉순이네다락방,인테리어가 멋져요,59
603,봉순이네다락방,매장이 청결해요,
604,봉순이네다락방,뷰가 좋아요,
605,봉순이네다락방,음료가 맛있어요,35
606,봉순이네다락방,사진이 잘 나와요,
607,봉순이네다락방,특별한 메뉴가 있어요,
608,봉순이네다락방,대화하기 좋아요,
609,봉순이네다락방,가성비가 좋아요,
610,봉순이네다락방,집중하기 좋아요,
611,봉순이네다락방,화장실이 깨끗해요,
612,봉순이네다락방,주차하기 편해요,
613,봉순이네다락방,좌석이 편해요,
614,봉순이네다락방,음식이 맛있어요,
615,봉순이네다락방,매장이 넓어요,
616,봉순이네다락방,단체모임 하기 좋아요,
617,봉순이네다락방,특별한 날 가기 좋아요,
618,봉순이네다락방,재료가 신선해요,
619,봉순이네다락방,양이 많아요,
620,봉순이네다락방,혼밥하기 좋아요,
621,메쉬커피,커피가 맛있어요,52
622,메쉬커피,디저트가 맛있어요,
623,메쉬커피,빵이 맛있어요,
624,메쉬커피,친절해요,16
625,메쉬커피,인테리어가 멋져요,
626,메쉬커피,매장이 청결해요,
627,메쉬커피,뷰가 좋아요,
628,메쉬커피,음료가 맛있어요,10
629,메쉬커피,사진이 잘 나와요,6
630,메쉬커피,특별한 메뉴가 있어요,10
631,메쉬커피,대화하기 좋아요,
632,메쉬커피,가성비가 좋아요,
633,메쉬커피,집중하기 좋아요,
634,메쉬커피,화장실이 깨끗해요,
635,메쉬커피,주차하기 편해요,
636,메쉬커피,좌석이 편해요,
637,메쉬커피,음식이 맛있어요,
638,메쉬커피,매장이 넓어요,
639,메쉬커피,단체모임 하기 좋아요,
640,메쉬커피,특별한 날 가기 좋아요,
641,메쉬커피,재료가 신선해요,
642,메쉬커피,양이 많아요,
643,메쉬커피,혼밥하기 좋아요,
644,카페오롯,커피가 맛있어요,68
645,카페오롯,디저트가 맛있어요,32
646,카페오롯,빵이 맛있어요,
647,카페오롯,친절해요,
648,카페오롯,인테리어가 멋져요,40
649,카페오롯,매장이 청결해요,
650,카페오롯,뷰가 좋아요,
651,카페오롯,음료가 맛있어요,30
652,카페오롯,사진이 잘 나와요,
653,카페오롯,특별한 메뉴가 있어요,
654,카페오롯,대화하기 좋아요,32
655,카페오롯,가성비가 좋아요,
656,카페오롯,집중하기 좋아요,
657,카페오롯,화장실이 깨끗해요,
658,카페오롯,주차하기 편해요,
659,카페오롯,좌석이 편해요,
660,카페오롯,음식이 맛있어요,
661,카페오롯,매장이 넓어요,
662,카페오롯,단체모임 하기 좋아요,
663,카페오롯,특별한 날 가기 좋아요,
664,카페오롯,재료가 신선해요,
665,카페오롯,양이 많아요,
666,카페오롯,혼밥하기 좋아요,
667,어라운드데이,커피가 맛있어요,95
668,어라운드데이,디저트가 맛있어요,101
669,어라운드데이,빵이 맛있어요,
670,어라운드데이,친절해요,56
671,어라운드데이,인테리어가 멋져요,43
672,어라운드데이,매장이 청결해요,
673,어라운드데이,뷰가 좋아요,
